"n_killed","n_injured","n_guns_involved","cluster","n_subject_suspect","teens_involved","victim_age","drug_involved","gang_involved","bar","home_invasion","school","drive_by","month","weekday"
0,1,1,4,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Sun"
0,1,1,3,1,0,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,2,1,3,0,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Mon"
1,0,1,4,2,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,0,0,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,1,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
1,1,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Tue"
0,1,1,3,1,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,1,1,4,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,1,1,4,0,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,1,1,2,1,0,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
1,0,1,4,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Wed"
1,1,1,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Wed"
1,0,1,3,1,0,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
1,0,1,4,1,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,0,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Thu"
0,1,1,3,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,3,1,3,0,0,48.3333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,3,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,2,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
1,1,2,4,2,1,14.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,3,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,0,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,4,1,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
2,0,1,3,1,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,0,0,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,0,0,29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Oct","Fri"
0,1,1,4,0,0,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,1,0,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
2,0,1,3,1,0,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
1,0,1,3,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,4,1,0,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,3,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,4,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,3,1,0,37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Sat"
0,1,1,3,0,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Sat"
0,1,1,3,2,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,3,1,0,35,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Oct","Sat"
0,1,1,4,1,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,2,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,4,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Sun"
0,1,1,4,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
1,0,1,3,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
1,0,1,2,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
1,0,1,4,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,2,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,3,1,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,4,0,0,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
1,0,1,4,0,0,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
1,0,1,3,1,0,47,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Tue"
0,1,1,4,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
2,0,1,2,1,0,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,0,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
1,0,1,4,1,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Tue"
0,1,1,4,0,0,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,1,1,0,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,4,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,2,1,3,1,1,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Nov","Thu"
0,1,2,4,1,0,44,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Thu"
1,0,1,4,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,2,1,4,2,0,28.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,0,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
1,2,1,3,1,1,21.3333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,2,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,3,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,1,1,4,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,2,1,4,1,0,32.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,2,1,4,1,1,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
1,0,1,3,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
1,1,1,4,0,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,2,1,4,0,0,29.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,2,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,2,4,2,0,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,4,1,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
0,1,1,4,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
0,1,1,4,0,0,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,0,1,4,1,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,0,1,3,1,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,0,1,4,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,1,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,2,2,3,2,0,58.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Mon"
0,1,1,3,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Tue"
1,0,1,3,1,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,3,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Tue"
0,1,1,4,1,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Tue"
1,0,1,4,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,2,1,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,4,0,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,0,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,1,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,3,0,0,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,2,1,3,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Thu"
0,1,1,3,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Thu"
0,1,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,3,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,3,0,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,2,1,3,2,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,2,3,2,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Fri"
0,1,1,2,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,0,0,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,0,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
1,0,1,3,1,0,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
1,0,1,4,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
2,0,1,4,1,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
1,0,1,2,3,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Mon"
0,1,1,4,0,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
1,0,1,2,2,0,38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Nov","Mon"
0,2,1,4,0,0,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Mon"
0,1,2,3,2,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,4,2,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
1,0,1,4,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,1,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Mon"
0,1,1,4,0,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
1,0,1,4,1,0,24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,1,0,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,4,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,2,1,1,1,0,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,4,1,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Tue"
0,1,1,3,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,4,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,0,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,0,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,4,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Thu"
0,1,1,4,2,0,49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Thu"
0,1,1,3,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Thu"
1,0,1,2,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,2,0,0,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
1,0,1,1,1,0,68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,2,1,0,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Fri"
0,1,1,3,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,3,0,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,1,1,4,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,1,1,3,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
1,0,1,4,0,0,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
0,1,1,3,0,0,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,0,1,3,1,0,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
0,1,1,2,3,0,19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Sun"
1,0,1,4,1,0,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,2,2,3,2,0,29.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,1,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,1,0,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
1,1,1,3,1,0,37.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Mon"
0,1,1,3,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,4,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
1,0,1,2,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,4,1,0,35,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,2,3,2,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,0,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,4,0,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,3,0,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,1,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,4,1,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,1,0,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,3,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Thu"
0,1,1,2,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Thu"
0,1,1,2,1,0,24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Nov","Thu"
1,0,1,4,2,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Fri"
0,1,1,2,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,4,2,1,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,0,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,2,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,2,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,3,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,4,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,2,1,0,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,3,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,4,1,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,3,1,3,0,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,1,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,3,1,0,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
1,0,1,2,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,1,0,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,3,1,3,1,1,18.6666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
1,0,1,2,0,0,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,2,1,3,2,0,24.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,1,1,3,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,0,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,1,1,4,0,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,4,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,1,1,4,3,0,27.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,2,1,4,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,0,1,3,1,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
1,0,1,4,1,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,0,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,0,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,1,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,0,0,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,4,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,2,4,2,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,2,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,4,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
1,0,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,3,2,1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Wed"
0,1,1,4,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,2,1,3,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,1,3,0,37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,0,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Wed"
